annee,mois,jours,heure,uniqueCarrier,flightNum,tailNum,origin,dest,distance,canceled,cancellationCode,diverted,carrierDelay,weatherDelay,nasDelay,securityDelay,lateAircraftDelay
2008,1,3,1330,AS,718,N622AS,SEA,PHX,1107,0,,0,0,0,20,0,0
2008,1,3,NA,AS,301,N960AS,SJC,PDX,569,1,A,0,NA,NA,NA,NA,NA
2008,1,3,1922,AS,525,N968AS,DEN,SEA,1024,0,,0,NA,NA,NA,NA,NA
2008,1,3,1524,AS,64,N763AS,PSG,WRG,31,0,,0,NA,NA,NA,NA,NA
2008,1,3,1742,AS,356,N613AS,SEA,SJC,697,0,,0,NA,NA,NA,NA,NA
2008,1,3,1746,AS,7,N553AS,EWR,SEA,2401,0,,0,0,0,15,0,0
2008,1,3,1600,AS,478,N767AS,SEA,PSP,987,0,,0,0,0,18,0,0
2008,1,3,828,AS,151,N799AS,OTZ,OME,183,0,,0,NA,NA,NA,NA,NA
2008,1,3,655,AS,65,N774AS,SEA,KTN,680,0,,0,NA,NA,NA,NA,NA
2008,1,3,1007,AS,748,N302AS,SEA,PHX,1107,0,,0,NA,NA,NA,NA,NA
2008,1,3,1006,AS,515,N648AS,BUR,SEA,937,0,,0,NA,NA,NA,NA,NA
2008,1,3,1702,AS,696,N982AS,SEA,LAS,866,0,,0,NA,NA,NA,NA,NA
2008,1,3,1502,AS,381,N982AS,BOI,SEA,399,0,,0,NA,NA,NA,NA,NA
2008,1,3,1150,AS,382,N584AS,SEA,SNA,978,0,,0,NA,NA,NA,NA,NA
2008,1,3,2105,AS,324,N317AS,SEA,SJC,697,0,,0,NA,NA,NA,NA,NA
2008,1,3,705,AS,464,N755AS,SEA,ONT,956,0,,0,NA,NA,NA,NA,NA
2008,1,3,1321,AS,62,N795AS,KTN,SEA,680,0,,0,NA,NA,NA,NA,NA
2008,1,3,1402,AS,64,N763AS,JNU,PSG,123,0,,0,NA,NA,NA,NA,NA
2008,1,3,1040,AS,82,N556AS,ANC,SEA,1449,0,,0,NA,NA,NA,NA,NA
2008,1,3,1516,AS,693,N564AS,LAS,SEA,866,0,,0,NA,NA,NA,NA,NA
2008,1,3,804,AS,420,N962AS,SEA,LGB,965,0,,0,0,0,17,0,0
2008,1,3,1248,AS,526,N960AS,SEA,SFO,679,0,,0,0,0,189,0,0
2008,1,3,1927,AS,555,N767AS,PSP,SEA,987,0,,0,NA,NA,NA,NA,NA
2008,1,3,1055,AS,183,N617AS,ANC,FAI,261,0,,0,NA,NA,NA,NA,NA
2008,1,3,1137,AS,311,N962AS,LGB,SEA,965,0,,0,NA,NA,NA,NA,NA
2008,1,3,1149,AS,724,N623AS,SEA,PHX,1107,0,,0,NA,NA,NA,NA,NA
2008,1,3,609,AS,529,N619AS,LAX,SEA,954,0,,0,NA,NA,NA,NA,NA
2008,1,3,840,AS,851,N577AS,SEA,HNL,2677,0,,0,NA,NA,NA,NA,NA
2008,1,3,1913,AS,235,N771AS,SFO,PDX,550,0,,0,0,0,11,0,28
2008,1,3,1637,AS,485,N317AS,LAX,SEA,954,0,,0,NA,NA,NA,NA,NA
2008,1,3,1350,AS,332,N570AS,GEG,SEA,224,0,,0,NA,NA,NA,NA,NA
2008,1,3,1813,AS,378,N772AS,SFO,PSP,421,0,,0,2,0,2,0,175
2008,1,3,221,AS,154,N306AS,ANC,SEA,1449,0,,0,16,0,25,0,0
2008,1,3,922,AS,383,N551AS,SJC,SEA,697,0,,0,NA,NA,NA,NA,NA
2008,1,3,912,AS,663,N307AS,LAS,SEA,866,0,,0,NA,NA,NA,NA,NA
2008,1,3,1035,AS,507,N625AS,DEN,PDX,992,0,,0,NA,NA,NA,NA,NA
2008,1,3,NA,AS,66,N774AS,JNU,SEA,909,1,A,0,NA,NA,NA,NA,NA
2008,1,3,1808,AS,670,N773AS,SEA,LAS,866,0,,0,NA,NA,NA,NA,NA
2008,1,3,1834,AS,710,N565AS,PDX,PHX,1009,0,,0,NA,NA,NA,NA,NA
2008,1,3,2243,AS,601,N644AS,LAS,PDX,762,0,,0,NA,NA,NA,NA,NA
2008,1,3,1642,AS,346,N769AS,OAK,SNA,371,0,,0,NA,NA,NA,NA,NA
2008,1,3,1612,AS,82,N549AS,SEA,SFO,679,0,,0,0,0,19,0,26
2008,1,3,729,AS,602,N975AS,PDX,LAS,762,0,,0,NA,NA,NA,NA,NA
2008,1,3,2133,AS,389,N944AS,SMF,PDX,479,0,,0,0,0,0,0,116
2008,1,3,NA,AS,321,N611AS,SNA,OAK,371,1,A,0,NA,NA,NA,NA,NA
2008,1,3,1240,AS,532,N615AS,SEA,PSP,987,0,,0,4,0,6,0,22
2008,1,3,2036,AS,490,N647AS,OAK,SNA,371,0,,0,NA,NA,NA,NA,NA
2008,1,3,932,AS,81,N703AS,ANC,FAI,261,0,,0,NA,NA,NA,NA,NA
2008,1,3,NA,AS,395,N788AS,SNA,SEA,978,1,A,0,NA,NA,NA,NA,NA
2008,1,3,1619,AS,853,N570AS,SEA,LIH,2701,0,,0,NA,NA,NA,NA,NA
2008,1,3,1636,AS,32,N703AS,ANC,ADQ,252,0,,0,NA,NA,NA,NA,NA
2008,1,3,1524,AS,481,N584AS,SNA,SEA,978,0,,0,NA,NA,NA,NA,NA
2008,1,3,1121,AS,75,N558AS,SEA,JNU,909,0,,0,NA,NA,NA,NA,NA
2008,1,3,1027,AS,62,N795AS,JNU,SIT,95,0,,0,NA,NA,NA,NA,NA
2008,1,3,553,AS,151,N799AS,ANC,OTZ,549,0,,0,NA,NA,NA,NA,NA
2008,1,3,125,AS,114,N556AS,FAI,SEA,1533,0,,0,NA,NA,NA,NA,NA
2008,1,3,711,AS,73,N780AS,JNU,ANC,571,0,,0,NA,NA,NA,NA,NA
2008,1,3,1629,AS,435,N943AS,ONT,SEA,956,0,,0,NA,NA,NA,NA,NA
2008,1,3,2026,AS,396,N943AS,SEA,OAK,671,0,,0,0,0,15,0,0
2008,1,3,720,AS,571,N566AS,SEA,DEN,1024,0,,0,NA,NA,NA,NA,NA
2008,1,3,842,AS,65,N774AS,KTN,WRG,82,0,,0,NA,NA,NA,NA,NA
2008,1,3,750,AS,11,N564AS,EWR,SEA,2401,0,,0,0,10,15,0,0
2008,1,3,1918,AS,333,N549AS,SFO,SEA,679,0,,0,0,0,0,0,39
2008,1,3,1028,AS,447,N563AS,PSP,SEA,987,0,,0,NA,NA,NA,NA,NA
2008,1,3,1522,AS,518,N569AS,SEA,SAN,1050,0,,0,NA,NA,NA,NA,NA
2008,1,3,1010,AS,87,N587AS,SEA,ANC,1449,0,,0,NA,NA,NA,NA,NA
2008,1,3,1245,AS,65,N774AS,JNU,ANC,571,0,,0,NA,NA,NA,NA,NA
2008,1,3,1338,AS,430,N648AS,SEA,SNA,978,0,,0,8,0,16,0,0
2008,1,3,2245,AS,391,N795AS,LAX,SFO,337,0,,0,0,0,109,0,0
2008,1,3,1806,AS,15,N552AS,BOS,SEA,2496,0,,0,0,0,18,0,0
2008,1,3,653,AS,212,N303AS,PDX,SFO,550,0,,0,NA,NA,NA,NA,NA
2008,1,3,1519,AS,66,N774AS,ANC,CDV,160,0,,0,NA,NA,NA,NA,NA
2008,1,4,1333,AS,513,N948AS,LAX,SEA,954,0,,0,NA,NA,NA,NA,NA
2008,1,4,1133,AS,501,N569AS,LAX,SEA,954,0,,0,NA,NA,NA,NA,NA
2008,1,4,1645,AS,277,N315AS,LAX,SEA,954,0,,0,0,0,0,0,46
2008,1,4,2125,AS,453,N795AS,LAX,PDX,834,0,,0,0,0,8,0,45
2008,1,4,1203,AS,245,N626AS,LAX,SEA,954,0,,0,NA,NA,NA,NA,NA
2008,1,4,554,AS,151,N799AS,ANC,OTZ,549,0,,0,NA,NA,NA,NA,NA
2008,1,4,1001,AS,383,N767AS,SJC,SEA,697,0,,0,0,0,26,0,38
2008,1,4,657,AS,691,N962AS,LAS,SEA,866,0,,0,NA,NA,NA,NA,NA
2008,1,4,1026,AS,82,N577AS,ANC,SEA,1449,0,,0,NA,NA,NA,NA,NA
2008,1,4,1830,AS,374,N559AS,SEA,ONT,956,0,,0,0,0,26,0,0
2008,1,4,634,AS,236,N713AS,SEA,SFO,679,0,,1,NA,NA,NA,NA,NA
2008,1,4,1525,AS,518,N774AS,SEA,SAN,1050,0,,0,0,0,35,0,0
2008,1,4,1216,AS,43,N780AS,ANC,BET,399,0,,0,NA,NA,NA,NA,NA
2008,1,4,2012,AS,190,N617AS,FAI,ANC,261,0,,0,NA,NA,NA,NA,NA
2008,1,4,911,AS,663,N309AS,LAS,SEA,866,0,,0,NA,NA,NA,NA,NA
2008,1,4,2212,AS,70,N771AS,JNU,SIT,95,0,,0,NA,NA,NA,NA,NA
2008,1,4,2000,AS,475,N623AS,SAN,PDX,933,0,,0,33,0,0,0,0
2008,1,4,1823,AS,365,N961AS,BUR,SEA,937,0,,0,NA,NA,NA,NA,NA
2008,1,4,600,AS,642,N309AS,SEA,LAS,866,0,,0,0,0,18,0,0
2008,1,4,1742,AS,356,N624AS,SEA,SJC,697,0,,0,NA,NA,NA,NA,NA
2008,1,4,1821,AS,145,N780AS,FAI,BRW,503,0,,0,NA,NA,NA,NA,NA
2008,1,4,1731,AS,440,N756AS,PDX,ONT,838,0,,0,7,0,29,0,53
2008,1,4,600,AS,81,N775AS,SEA,ANC,1449,0,,0,NA,NA,NA,NA,NA
2008,1,4,1019,AS,436,N948AS,PDX,LAX,834,0,,0,NA,NA,NA,NA,NA
2008,1,4,1354,AS,332,N566AS,GEG,SEA,224,0,,0,NA,NA,NA,NA,NA
2008,1,4,NA,AS,372,N611AS,OAK,SNA,371,1,A,0,NA,NA,NA,NA,NA
2008,1,4,657,AS,753,N565AS,PHX,SEA,1107,0,,0,NA,NA,NA,NA,NA
2008,1,4,NA,AS,368,N982AS,PDX,SMF,479,1,A,0,NA,NA,NA,NA,NA
2008,1,4,844,AS,18,N609AS,SEA,MCO,2553,0,,0,NA,NA,NA,NA,NA
2008,1,4,617,AS,397,N756AS,ONT,SEA,956,0,,0,NA,NA,NA,NA,NA
2008,1,4,1056,AS,447,N588AS,PSP,SEA,987,0,,0,20,0,0,0,0
2008,1,4,1949,AS,504,N611AS,PDX,SAN,933,0,,0,NA,NA,NA,NA,NA
2008,1,4,1957,AS,328,N960AS,SEA,SMF,605,0,,0,NA,NA,NA,NA,NA
2008,1,4,1849,AS,375,N566AS,SJC,SEA,697,0,,0,NA,NA,NA,NA,NA
2008,1,4,NA,AS,386,N943AS,SEA,OAK,671,1,B,0,NA,NA,NA,NA,NA
2008,1,4,1443,AS,715,N788AS,PHX,SEA,1107,0,,0,NA,NA,NA,NA,NA
2008,1,4,2333,AS,376,N581AS,SEA,GEG,224,0,,0,28,0,0,0,0
2008,1,4,1612,AS,82,N549AS,SEA,SFO,679,0,,0,13,0,0,0,13
2008,1,4,953,AS,361,N706AS,SMF,SEA,605,0,,0,NA,NA,NA,NA,NA
2008,1,4,641,AS,423,N647AS,SNA,SEA,978,0,,0,NA,NA,NA,NA,NA
2008,1,4,1808,AS,731,N564AS,PHX,SEA,1107,0,,0,NA,NA,NA,NA,NA
2008,1,4,654,AS,118,N703AS,FAI,SEA,1533,0,,0,NA,NA,NA,NA,NA
2008,1,4,701,AS,252,N626AS,PDX,LAX,834,0,,0,NA,NA,NA,NA,NA
2008,1,4,NA,AS,33,N771AS,ADQ,ANC,252,1,B,0,NA,NA,NA,NA,NA
2008,1,4,733,AS,143,N765AS,FAI,SCC,373,0,,0,NA,NA,NA,NA,NA
2008,1,4,905,AS,4,N589AS,SEA,DCA,2329,0,,0,NA,NA,NA,NA,NA
2008,1,4,1055,AS,143,N765AS,BRW,ANC,725,0,,0,NA,NA,NA,NA,NA
2008,1,4,1441,AS,751,N972AS,PHX,PDX,1009,0,,0,0,0,0,0,163
2008,1,4,1416,AS,421,N756AS,SNA,PDX,859,0,,0,0,0,2,0,61
2008,1,4,1600,AS,801,N619AS,BOS,PDX,2537,0,,0,NA,NA,NA,NA,NA
2008,1,4,1718,AS,369,N783AS,PSP,PDX,873,0,,0,10,0,0,0,40
2008,1,4,2216,AS,146,N780AS,FAI,ANC,261,0,,0,NA,NA,NA,NA,NA
2008,1,4,650,AS,537,N788AS,DEN,SEA,1024,0,,0,NA,NA,NA,NA,NA
2008,1,4,947,AS,151,N799AS,OME,ANC,539,0,,0,NA,NA,NA,NA,NA
2008,1,4,NA,AS,359,N943AS,OAK,SEA,671,1,B,0,NA,NA,NA,NA,NA
2008,1,4,1348,AS,2,N551AS,SEA,DCA,2329,0,,0,NA,NA,NA,NA,NA
2008,1,4,1401,AS,428,N552AS,SEA,SJC,697,0,,0,9,0,5,0,37
2008,1,4,1626,AS,96,N587AS,ANC,SEA,1449,0,,0,NA,NA,NA,NA,NA
2008,1,4,1448,AS,371,N968AS,SMF,SEA,605,0,,0,19,0,0,0,115
2008,1,4,1337,AS,506,N958AS,SEA,ONT,956,0,,0,0,0,18,0,31
2008,1,4,2143,AS,391,N788AS,LAX,SFO,337,0,,0,0,0,26,4,44
2008,1,4,626,AS,545,N705AS,SAN,SEA,1050,0,,0,NA,NA,NA,NA,NA
2008,1,4,1755,AS,809,N562AS,DFW,SEA,1660,0,,0,NA,NA,NA,NA,NA
2008,1,4,1120,AS,65,N769AS,PSG,JNU,123,0,,0,NA,NA,NA,NA,NA
2008,1,4,1951,AS,70,N771AS,ANC,JNU,571,0,,0,NA,NA,NA,NA,NA
2008,1,4,1247,AS,118,N703AS,SEA,LAX,954,0,,0,0,0,15,0,0
2008,1,4,1337,AS,575,N584AS,SAN,SEA,1050,0,,0,0,0,0,0,22
2008,1,4,831,AS,8,N568AS,SEA,EWR,2401,0,,0,NA,NA,NA,NA,NA
2008,1,4,1524,AS,543,N794AS,PSP,SFO,421,0,,0,0,0,15,0,135
2008,1,4,1425,AS,852,N558AS,HNL,SEA,2677,0,,0,NA,NA,NA,NA,NA
2008,1,4,932,AS,42,N764AS,BET,ANC,399,0,,0,NA,NA,NA,NA,NA
2008,1,4,1021,AS,695,N960AS,LAS,PDX,762,0,,0,NA,NA,NA,NA,NA
2008,1,4,NA,AS,525,N624AS,DEN,SEA,1024,1,A,0,NA,NA,NA,NA,NA
2008,1,4,1823,AS,395,N784AS,SNA,SEA,978,0,,0,NA,NA,NA,NA,NA
2008,1,4,935,AS,355,N796AS,OAK,SEA,671,0,,0,NA,NA,NA,NA,NA
2008,1,4,2049,AS,211,N319AS,LAX,SEA,954,0,,0,NA,NA,NA,NA,NA
2008,1,4,1743,AS,685,N792AS,PSP,SFO,421,0,,0,0,0,14,0,21
2008,1,4,NA,AS,434,N975AS,PDX,OAK,543,1,A,0,NA,NA,NA,NA,NA
2008,1,4,1631,AS,561,N979AS,BUR,SEA,937,0,,0,48,0,0,0,0
2008,1,4,1519,AS,23,N773AS,ORD,SEA,1721,0,,0,NA,NA,NA,NA,NA
2008,1,4,1218,AS,61,N763AS,YAK,CDV,213,0,,0,NA,NA,NA,NA,NA
2008,1,4,810,AS,409,N625AS,LAX,PDX,834,0,,0,NA,NA,NA,NA,NA
2008,1,4,702,AS,97,N577AS,SEA,ANC,1449,0,,0,NA,NA,NA,NA,NA
2008,1,4,40,AS,198,N307AS,ANC,SEA,1449,0,,0,10,0,30,0,0
2008,1,4,1045,AS,443,N754AS,ONT,SEA,956,0,,0,NA,NA,NA,NA,NA
2008,1,4,1051,AS,183,N617AS,ANC,FAI,261,0,,0,NA,NA,NA,NA,NA
2008,1,4,1626,AS,633,N960AS,LAS,SEA,866,0,,0,NA,NA,NA,NA,NA
2008,1,4,736,AS,408,N776AS,PDX,SNA,859,0,,0,NA,NA,NA,NA,NA
2008,1,4,643,AS,364,N706AS,SEA,SMF,605,0,,0,0,0,27,0,0
2008,1,4,1041,AS,507,N644AS,DEN,PDX,992,0,,0,NA,NA,NA,NA,NA
2008,1,4,713,AS,464,N754AS,SEA,ONT,956,0,,0,0,0,26,0,0
2008,1,4,1555,AS,478,N320AS,SEA,PSP,987,0,,0,0,0,20,0,0
2008,1,4,653,AS,811,N305AS,DFW,SEA,1660,0,,0,NA,NA,NA,NA,NA
2008,1,4,806,AS,723,N562AS,PHX,SEA,1107,0,,0,NA,NA,NA,NA,NA
2008,1,4,2106,AS,69,N799AS,SEA,KTN,680,0,,0,116,0,0,0,0
2008,1,4,1436,AS,44,N780AS,BET,ANC,399,0,,0,NA,NA,NA,NA,NA
2008,1,4,604,AS,529,N784AS,LAX,SEA,954,0,,0,NA,NA,NA,NA,NA
2008,1,4,709,AS,73,N780AS,JNU,ANC,571,0,,0,NA,NA,NA,NA,NA
2008,1,4,2109,AS,598,N564AS,SEA,LAX,954,0,,0,NA,NA,NA,NA,NA
2008,1,4,1440,AS,596,N784AS,SEA,SNA,978,0,,0,0,0,26,0,0
2008,1,4,639,AS,230,N782AS,PDX,SAN,933,0,,0,NA,NA,NA,NA,NA
2008,1,4,1614,AS,540,N623AS,PDX,SAN,933,0,,0,0,0,19,0,0
2008,1,4,954,AS,480,N565AS,SEA,LAX,954,0,,0,0,0,15,0,0
2008,1,4,1325,AS,430,N611AS,SEA,SNA,978,0,,0,NA,NA,NA,NA,NA
2008,1,4,1404,AS,338,N760AS,SEA,OAK,671,0,,0,0,0,87,0,0
2008,1,4,1026,AS,28,N705AS,SEA,ORD,1721,0,,0,NA,NA,NA,NA,NA
2008,1,4,NA,AS,573,N982AS,OAK,SEA,671,1,B,0,NA,NA,NA,NA,NA
2008,1,4,1603,AS,437,N977AS,DEN,SEA,1024,0,,0,NA,NA,NA,NA,NA
2008,1,4,841,AS,12,N581AS,SEA,BOS,2496,0,,0,NA,NA,NA,NA,NA
2008,1,4,1649,AS,316,N948AS,SEA,OAK,671,0,,0,NA,NA,NA,NA,NA
2008,1,4,1513,AS,693,N559AS,LAS,SEA,866,0,,0,NA,NA,NA,NA,NA
2008,1,4,1422,AS,640,N302AS,SEA,LAS,866,0,,0,12,0,8,0,0
2008,1,4,1202,AS,402,N969AS,SEA,BOI,399,0,,0,NA,NA,NA,NA,NA
2008,1,4,1010,AS,538,N584AS,PDX,SAN,933,0,,0,0,0,31,0,0
2008,1,4,1953,AS,180,N553AS,ANC,SEA,1449,0,,0,NA,NA,NA,NA,NA
2008,1,4,701,AS,802,N619AS,PDX,BOS,2537,0,,0,NA,NA,NA,NA,NA
2008,1,4,2146,AS,445,N559AS,ONT,SEA,956,0,,0,0,0,10,0,9
2008,1,4,803,AS,1,N563AS,DCA,SEA,2329,0,,0,NA,NA,NA,NA,NA
2008,1,4,1536,AS,363,N943AS,SEA,GEG,224,0,,0,0,0,70,0,0
2008,1,4,1209,AS,355,N566AS,SEA,GEG,224,0,,0,NA,NA,NA,NA,NA
2008,1,4,2026,AS,547,N584AS,SAN,SEA,1050,0,,0,NA,NA,NA,NA,NA
2008,1,4,850,AS,65,N769AS,KTN,WRG,82,0,,0,NA,NA,NA,NA,NA
2008,1,4,555,AS,88,N546AS,ANC,SEA,1449,0,,0,NA,NA,NA,NA,NA
2008,1,4,1249,AS,580,N309AS,SEA,SAN,1050,0,,0,0,0,19,0,0
2008,1,4,1318,AS,185,N771AS,ANC,FAI,261,0,,0,0,0,19,0,8
2008,1,4,754,AS,574,N569AS,SEA,LAX,954,0,,0,NA,NA,NA,NA,NA
2008,1,4,1137,AS,75,N546AS,SEA,JNU,909,0,,0,NA,NA,NA,NA,NA
2008,1,4,1632,AS,346,N755AS,OAK,SNA,371,0,,0,NA,NA,NA,NA,NA
2008,1,4,1652,AS,188,N617AS,FAI,ANC,261,0,,0,NA,NA,NA,NA,NA
2008,1,4,1514,AS,187,N617AS,ANC,FAI,261,0,,0,NA,NA,NA,NA,NA
2008,1,4,1405,AS,716,N607AS,PDX,PHX,1009,0,,0,NA,NA,NA,NA,NA
2008,1,4,1440,AS,335,N624AS,SJC,SEA,697,0,,0,NA,NA,NA,NA,NA
2008,1,4,1950,AS,385,N972AS,OAK,PDX,543,0,,0,2,0,0,0,162
2008,1,4,1045,AS,61,N763AS,JNU,YAK,199,0,,0,NA,NA,NA,NA,NA
2008,1,4,1653,AS,379,N552AS,SJC,PDX,569,0,,0,0,0,0,0,43
2008,1,4,2130,AS,195,N775AS,ANC,FAI,261,0,,0,NA,NA,NA,NA,NA
2008,1,4,945,AS,9,N552AS,MCO,SEA,2553,0,,0,51,0,0,0,0
2008,1,4,1342,AS,351,N708AS,SFO,SEA,679,0,,0,0,402,18,0,0
2008,1,4,2003,AS,153,N763AS,OTZ,OME,183,0,,0,NA,NA,NA,NA,NA
2008,1,4,2212,AS,113,N546AS,SEA,FAI,1533,0,,0,NA,NA,NA,NA,NA
2008,1,4,1524,AS,64,N764AS,PSG,WRG,31,0,,0,0,0,20,0,0
2008,1,4,1412,AS,64,N764AS,JNU,PSG,123,0,,0,NA,NA,NA,NA,NA
2008,1,4,1830,AS,64,N764AS,KTN,SEA,680,0,,0,0,0,10,0,26
2008,1,4,1125,AS,64,N764AS,ANC,JNU,571,0,,0,NA,NA,NA,NA,NA
2008,1,4,1644,AS,64,N764AS,WRG,KTN,82,0,,0,0,0,27,0,0
2008,1,4,1657,AS,67,N776AS,KTN,SIT,183,0,,0,NA,NA,NA,NA,NA
2008,1,4,1945,AS,342,N977AS,SEA,LGB,965,0,,1,NA,NA,NA,NA,NA
2008,1,4,1007,AS,748,N788AS,SEA,PHX,1107,0,,0,NA,NA,NA,NA,NA
2008,1,4,1204,AS,298,N585AS,SEA,SFO,679,0,,0,0,0,287,0,0
2008,1,4,1832,AS,67,N776AS,SIT,JNU,95,0,,0,NA,NA,NA,NA,NA
2008,1,4,1738,AS,153,N763AS,ANC,OTZ,549,0,,0,8,0,7,0,0
2008,1,4,1330,AS,550,N982AS,SEA,SAN,1050,0,,0,165,0,15,0,0
2008,1,4,2051,AS,162,N563AS,SEA,PHX,1107,0,,0,4,0,0,0,11
2008,1,4,54,AS,100,N323AS,ANC,PDX,1542,0,,0,NA,NA,NA,NA,NA
2008,1,4,NA,AS,412,N982AS,SEA,OAK,671,1,B,0,NA,NA,NA,NA,NA
2008,1,4,1807,AS,195,N303AS,SEA,ANC,1449,0,,0,NA,NA,NA,NA,NA
2008,1,4,2248,AS,341,N625AS,SFO,PDX,550,0,,0,33,0,0,0,133
2008,1,4,NA,AS,578,N773AS,SEA,DEN,1024,1,A,0,NA,NA,NA,NA,NA
2008,1,4,1524,AS,67,N776AS,SEA,KTN,680,0,,0,NA,NA,NA,NA,NA
2008,1,4,1521,AS,162,N563AS,ANC,SEA,1449,0,,0,NA,NA,NA,NA,NA
2008,1,4,2010,AS,67,N776AS,JNU,ANC,571,0,,0,NA,NA,NA,NA,NA
2008,1,4,2143,AS,153,N763AS,OME,ANC,539,0,,0,NA,NA,NA,NA,NA
2008,1,4,844,AS,21,N556AS,ORD,SEA,1721,0,,0,NA,NA,NA,NA,NA
2008,1,4,1520,AS,6,N565AS,LAX,DCA,2311,0,,0,132,0,0,0,0
2008,1,4,1205,AS,17,N553AS,MIA,SEA,2724,0,,0,0,0,0,0,230
2008,1,4,2122,AS,410,N708AS,SEA,LAX,954,0,,0,192,0,31,0,0
2008,1,4,1704,AS,227,N782AS,SAN,SEA,1050,0,,0,NA,NA,NA,NA,NA
2008,1,4,2101,AS,670,N794AS,SEA,LAS,866,0,,0,1,0,3,0,171
2008,1,4,1229,AS,729,N303AS,TUS,SEA,1216,0,,0,NA,NA,NA,NA,NA
2008,1,4,2038,AS,119,N309AS,SEA,ANC,1449,0,,0,3,0,0,0,30
2008,1,4,1701,AS,119,N309AS,SAN,SEA,1050,0,,0,30,0,0,0,0
2008,1,4,2103,AS,682,N626AS,SEA,LAS,866,0,,0,19,0,8,0,24
2008,1,4,1338,AS,718,N564AS,SEA,PHX,1107,0,,0,11,0,4,0,0
2008,1,4,2355,AS,10,N589AS,SEA,MCO,2553,0,,0,39,0,5,0,0
2008,1,4,2320,AS,129,N764AS,SEA,ANC,1449,0,,0,NA,NA,NA,NA,NA
2008,1,4,1039,AS,496,N756AS,SEA,SNA,978,0,,0,51,0,18,0,0
2008,1,4,2320,AS,631,N969AS,LAS,SEA,866,0,,0,0,0,0,0,171
2008,1,4,605,AS,62,N778AS,FAI,ANC,261,0,,0,0,0,17,0,0
2008,1,4,1113,AS,62,N778AS,JNU,SIT,95,0,,0,31,0,0,0,0
2008,1,4,1352,AS,62,N778AS,KTN,SEA,680,0,,0,0,0,11,0,17
2008,1,4,1226,AS,62,N778AS,SIT,KTN,183,0,,0,0,0,5,0,21
2008,1,4,810,AS,62,N778AS,ANC,JNU,571,0,,0,NA,NA,NA,NA,NA
2008,1,4,1707,AS,429,N982AS,SAN,PDX,933,0,,0,1,0,4,0,176
2008,1,4,1231,AS,184,N617AS,FAI,ANC,261,0,,0,NA,NA,NA,NA,NA
2008,1,4,1002,AS,567,N607AS,SAN,PDX,933,0,,0,NA,NA,NA,NA,NA
2008,1,4,1004,AS,515,N564AS,BUR,SEA,937,0,,0,NA,NA,NA,NA,NA
2008,1,4,1612,AS,714,N647AS,SEA,PHX,1107,0,,0,0,0,16,0,0
2008,1,4,2147,AS,231,N307AS,LAX,SEA,954,0,,0,32,0,32,0,0
2008,1,4,1031,AS,766,N972AS,PDX,PHX,1009,0,,0,5,0,4,0,176
2008,1,4,2211,AS,512,N306AS,SEA,LAX,954,0,,0,21,0,17,0,0
2008,1,4,2137,AS,101,N783AS,PDX,ANC,1542,0,,0,NA,NA,NA,NA,NA
2008,1,4,2242,AS,164,N765AS,ANC,SEA,1449,0,,0,NA,NA,NA,NA,NA
2008,1,4,2141,AS,130,N588AS,ANC,ORD,2846,0,,0,NA,NA,NA,NA,NA
2008,1,4,1920,AS,511,N774AS,SAN,SEA,1050,0,,0,0,0,0,0,21
2008,1,4,1420,AS,378,N792AS,SEA,SFO,679,0,,1,NA,NA,NA,NA,NA
2008,1,4,NA,AS,690,N794AS,SFO,PSP,421,1,A,0,NA,NA,NA,NA,NA
2008,1,4,1326,AS,532,N767AS,SEA,PSP,987,0,,0,8,0,28,0,64
2008,1,4,126,AS,114,N585AS,FAI,SEA,1533,0,,0,NA,NA,NA,NA,NA
2008,1,4,2256,AS,601,N619AS,LAS,PDX,762,0,,0,0,0,0,0,20
2008,1,4,2209,AS,871,N557AS,HNL,ANC,2777,0,,0,NA,NA,NA,NA,NA
2008,1,4,2241,AS,16,N562AS,SEA,MIA,2724,0,,0,16,0,5,0,0
2008,1,4,35,AS,191,N780AS,ANC,FAI,261,0,,0,35,0,0,0,0
2008,1,4,2327,AS,854,N577AS,LIH,SEA,2701,0,,0,NA,NA,NA,NA,NA
2008,1,4,2319,AS,804,N623AS,PDX,MCO,2534,0,,0,4,0,0,0,34
2008,1,4,648,AS,212,N323AS,PDX,SFO,550,0,,1,NA,NA,NA,NA,NA
2008,1,4,1359,AS,522,N783AS,PDX,PSP,873,0,,0,34,0,11,0,0
2008,1,4,701,AS,343,N943AS,OAK,SEA,671,0,,0,NA,NA,NA,NA,NA
2008,1,4,1059,AS,208,N548AS,SEA,SFO,679,0,,1,NA,NA,NA,NA,NA
2008,1,4,2347,AS,806,N320AS,SEA,DFW,1660,0,,0,NA,NA,NA,NA,NA
2008,1,4,14,AS,677,N794AS,LAS,SEA,866,0,,0,0,0,0,0,163
2008,1,4,2211,AS,115,N302AS,SEA,ANC,1449,0,,0,NA,NA,NA,NA,NA
2008,1,4,2234,AS,89,N549AS,SEA,ANC,1449,0,,0,0,0,0,0,25
2008,1,4,2154,AS,85,N317AS,SEA,ANC,1449,0,,0,0,0,0,0,45
2008,1,4,1233,AS,406,N625AS,PDX,SFO,550,0,,0,68,0,12,0,0
2008,1,4,NA,AS,357,N647AS,OAK,SEA,671,1,B,0,NA,NA,NA,NA,NA
